ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
70,UK,541,293,Volvo,volvo 140,volvo,140,Sweden,Sweden,standard,0,Volvo,8134,1986,66,1180,5,4,464,173,144,11,11.5,12,11.5,150,,1552,1.6614225,3718.3679,298.83508,5.1935,.41738743,19.928535,,14.706751,15.810968,.080367275,.23333333,55420000,51769999360,349794009088,124033441792,838055952384,2238.0627,15121.904
71,UK,541,293,Volvo,volvo 140,volvo,140,Sweden,Sweden,standard,0,Volvo,12479,1986,60.5,1210,5,4,464,171,144,10,11.5,13,11.5,150,,1617,1.557134,3908.5234,313.19031,5.1629949,.41371122,21.402359,20.96278,16.090343,17.236206,.080130085,.23333333,55610000,57748000768,356742987776,139585290240,862299553792,2510.0754,15506.196
72,UK,541,293,Volvo,volvo 140,volvo,140,Sweden,Sweden,standard,0,Volvo,6759,1986,66,1210,5,4,464,171,144,10,11.5,13,11.5,150,,1716,1.4802667,3877.4048,333.16806,5.1505537,.44256407,22.688082,21.916332,17.230814,18.128021,.085925534,.23333333,55780000,64662999040,369235001344,146109923328,834308603904,2619.3962,14957.128
73,UK,541,293,Volvo,volvo 140,volvo,140,Sweden,Sweden,standard,0,Volvo,22828,1986,66,1210,5,4,474.5,171,144,10,11.5,13,11.5,150,,1950,1.4682051,3952.9802,372.17972,5.2394042,.49329871,24.212267,24.392494,18.817745,19.48658,.094151683,.23333333,55910000,74256998400,396407013376,150531506176,803584147456,2692.3896,14372.816
74,UK,541,293,Volvo,volvo 140,volvo,140,Sweden,Sweden,standard,0,Volvo,17708,1986,60.5,1210,5,4,474.5,171,144,10,11.5,13,11.5,150,,2155,1.4369749,4227.8174,412.96844,5.2183166,.50971925,26.61212,30.436789,21.810373,23.837305,.09767887,.23333333,55920000,83862003712,389674008576,164525867008,764487532544,2942.165,13671.093
95,UK,800,14,Audi,audi a6,audi,A6,Germany,Germany,standard,0,VW,5608,1984,85,1345,5,4,479.5,178.5,143,6.4000001,8,11.6,8.666667,190,11.9,18380,1.5298482,19026.863,8550.8184,2.1495018,.96600258,118.99036,103.98399,118.18302,120.65344,.44940767,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,800,14,Audi,audi a6,audi,A6,Germany,Germany,standard,0,VW,5320,1781,92,1370,5,4,479.5,178.5,143,6.0999999,7.9000001,10.6,8.1999998,200,11.2,19348,1.5325303,21155.545,8808.2617,2.1965742,.9145593,120.76067,103.55059,121.07697,123.8623,.41635713,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,800,14,Audi,audi a6,audi,A6,Germany,Germany,standard,0,VW,5582,1781,110,1355,5,5,479.5,181,145,6.5999999,10.7,10.7,9.333333,217,9.3999996,22965,1.6687429,27438.006,9592.4834,2.394062,.83697772,122.8764,104.66744,124.86951,125.24588,.34960568,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,800,14,Audi,audi a6,audi,A6,Germany,Germany,standard,0,VW,8201,1781,110,1390,5,4,479.5,181,145,6.5999999,10.7,10.7,9.333333,217,9.3999996,23140,1.6078268,28469.619,9713.2275,2.3823183,.81279624,124.03908,104.25507,129.12666,125.81062,.34117869,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,800,14,Audi,audi a6,audi,A6,Germany,Germany,standard,0,VW,8480,1781,110,1390,5,4,479.5,181,145,6.5999999,11.1,11.1,9.6000004,215,9.8000002,23708,1.5505698,28033.996,9279.9717,2.5547493,.84568751,124.88038,102.97882,131.12405,127.13857,.33102563,.175,58200000,889870024704,,1052244508672,,18079.803,
95,UK,801,13,Audi,audi a8,audi,A8,Germany,Germany,luxury,0,VW,395,2771,128,1460,5,4,503.5,188,144,7.1999998,8.8999996,12.8,9.6333332,228,9.1000004,34909,2.9056296,36137.586,16240.508,2.1495018,.96600258,118.99036,103.98399,118.18302,120.65344,.44940767,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,801,13,Audi,audi a8,audi,A8,Germany,Germany,luxury,0,VW,531,2771,128,1460,5,4,503.5,188,144,7.1999998,8.8999996,12.8,9.6333332,228,9.1000004,35941,2.8468406,39298.711,16362.297,2.1965742,.9145593,120.76067,103.55059,121.07697,123.8623,.41635713,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,801,13,Audi,audi a8,audi,A8,Germany,Germany,luxury,0,VW,866,2771,142,1510,5,4,503,188,144,7.6999998,14.2,14.2,12.033333,236,8.3999996,36420,2.6464453,43513.703,15212.639,2.394062,.83697772,122.8764,104.66744,124.86951,125.24588,.34960568,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,801,13,Audi,audi a8,audi,A8,Germany,Germany,luxury,0,VW,841,2771,142,1510,5,4,503,188,144,7.4000001,14.2,14.2,11.933333,236,8.3999996,36595,2.5427151,45023.586,15361.088,2.3823183,.81279624,124.03908,104.25507,129.12666,125.81062,.34117869,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,801,13,Audi,audi a8,audi,A8,Germany,Germany,luxury,0,VW,864,2771,142,1510,5,4,503.5,188,144,7.4000001,14.2,14.2,11.933333,236,8.3999996,37551,2.455941,44402.926,14698.507,2.5547493,.84568751,124.88038,102.97882,131.12405,127.13857,.33102563,.175,58200000,889870024704,,1052244508672,,18079.803,
95,UK,804,15,Audi,audi a4,audi,A4,Germany,Germany,intermediate,0,VW,12926,1595,74,1195,5,4,448,173.5,141.5,5.5999999,7.1999998,9.6999998,7.5,191,11.9,15330,1.2759833,15869.522,7131.8853,2.1495018,.96600258,118.99036,103.98399,118.18302,120.65344,.44940767,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,804,15,Audi,audi a4,audi,A4,Germany,Germany,intermediate,0,VW,22215,1595,74,1195,5,4,448,173.5,141,5.5999999,7.1999998,9.6999998,7.5,191,11.9,16142,1.2785871,17650.031,7348.7158,2.1965742,.9145593,120.76067,103.55059,121.07697,123.8623,.41635713,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,804,15,Audi,audi a4,audi,A4,Germany,Germany,intermediate,0,VW,21997,1595,74,1185,5,4,448,173.5,141,6.0999999,11.6,11.6,9.7666664,191,11.9,16142,1.1729522,19286.057,6742.5151,2.394062,.83697772,122.8764,104.66744,124.86951,125.24588,.34960568,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,804,15,Audi,audi a4,audi,A4,Germany,Germany,intermediate,0,VW,21750,1595,74,1185,5,4,448,173.5,141,6.0999999,11.6,11.6,9.7666664,191,11.9,17054,1.184956,20981.889,7158.5732,2.3823183,.81279624,124.03908,104.25507,129.12666,125.81062,.34117869,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,804,15,Audi,audi a4,audi,A4,Germany,Germany,intermediate,0,VW,18731,1595,74,1200,5,4,448,173.5,141,6,11.3,11.3,9.5333338,190,12.4,17470,1.1425871,20657.748,6838.2446,2.5547493,.84568751,124.88038,102.97882,131.12405,127.13857,.33102563,.175,58200000,889870024704,,1052244508672,,18079.803,
96,UK,808,173,Mitsubishi,mitsubishi carisma,mitsubishi,carisma,JapanKorea,Netherlands,intermediate,0,Mitsubishi,4596,1597,65,1105,5,5,443.5,169.5,140,5.1999998,6.6999998,8.5,6.7999997,180,12,11374,.90091997,12436.591,4617.54,2.4632163,.9145593,116.75833,107.94012,121.07697,123.8623,.37128663,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,808,173,Mitsubishi,mitsubishi carisma,mitsubishi,carisma,JapanKorea,Netherlands,intermediate,0,Mitsubishi,9132,1597,65,1105,5,4,443.5,169.5,140,5.1999998,6.6999998,8.5,6.7999997,180,12,11745,.85344589,14032.632,4356.3716,2.6960509,.83697772,119.27624,110.48304,124.86951,125.24588,.31044582,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,808,173,Mitsubishi,mitsubishi carisma,mitsubishi,carisma,JapanKorea,Netherlands,intermediate,0,Mitsubishi,8236,1597,74,1105,5,5,443.5,169.5,140,6,9.5,9.5,8.333333,180,12,12420,.86297363,15280.583,4626.3359,2.6846299,.81279624,121.59629,110.29868,129.12666,125.81062,.30275914,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,808,173,Mitsubishi,mitsubishi carisma,mitsubishi,carisma,JapanKorea,Netherlands,intermediate,0,Mitsubishi,5962,1597,74,1105,5,5,443.5,169.5,140,6,9.5,9.5,8.333333,180,12,12425,.81262988,14692.188,4316.4307,2.8785357,.84568751,124.2775,111.34929,131.12405,127.13857,.29379088,.175,58200000,889870024704,,1052244508672,,18079.803,
95,UK,809,121,Kia,kia sephia/mentor,kia,sephia,JapanKorea,Korea,compact,0,Kia,1181,1598,58,1020,4,4,428,169,139,5.1999998,7,9.6000004,7.2666669,172,11.2,8885,.7395376,9197.6982,7.5580955,1175.5607,.96600258,135.03064,116.80833,118.18302,120.65344,.00082173775,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,809,121,Kia,kia sephia,kia,sephia,JapanKorea,Korea,compact,0,Kia,1812,1598,58,1030,4,5,436,169,139,5.1999998,7,9.6000004,7.2666669,172,11.2,8899,.70487839,9730.3691,7.5581837,1177.3993,.9145593,141.68033,119.93333,121.07697,123.8623,.00077676226,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,809,121,Kia,kia sephia,kia,sephia,JapanKorea,Korea,compact,0,Kia,2431,1498,59,1055,4,4,436,169,139,6.0999999,11,11,9.3666668,170,,8919,.64809573,10656.197,5.9332843,1503.2147,.83697772,147.96999,124.8905,124.86951,125.24588,.00055679184,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,809,121,Kia,kia sephia,kia,sephia,JapanKorea,Korea,compact,0,Kia,620,1598,59,1055,5,4,447.5,171,141,6.0999999,11,11,9.3666668,170,11.8,9094,.63187456,11188.536,4.9977012,1819.6366,.81279624,159.09322,140.46202,129.12666,125.81062,.00044668053,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
94,UK,817,223,Renault,renault nevada,renault,nevada,France,France,intermediate,0,Renault,3153,1721,69,1075,5,5,469.5,172.5,142.5,6.3000002,8,10.5,8.2666664,179,11.5,12740,1.1118264,13565.377,1615.4685,7.8862572,.93915564,109.67581,95.381363,114.28477,115.82764,.11908762,.175,58390000,669069017088,572300984320,712415510528,609378238464,12200.985,10436.346
95,UK,817,223,Renault,renault nevada,renault,nevada,France,France,intermediate,0,Renault,1941,1721,69,1075,5,5,469.5,172.5,142.5,6.3000002,8,10.5,8.2666664,179,11.5,13492,1.1229985,13966.836,1806.9642,7.4666667,.96600258,111.62597,101.2158,118.18302,120.65344,.12937534,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
94,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,20867,1794,69,1225,5,5,451,175,143.5,6.3000002,8,11.2,8.5,180,13.9,11015,.96128476,11728.62,1396.7335,7.8862572,.93915564,109.67581,95.381363,114.28477,115.82764,.11908762,.175,58390000,669069017088,572300984320,712415510528,609378238464,12200.985,10436.346
95,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,40980,1794,70,1225,5,5,451,175,143.5,6.3000002,8,11.2,8.5,180,13.9,12082,1.005638,12507.213,1618.125,7.4666667,.96600258,111.62597,101.2158,118.18302,120.65344,.12937534,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,40807,1794,70,1225,5,5,451,175,143,6.1999998,8.1999998,11.2,8.5333328,180,13.9,12158,.96301961,13293.834,1633.9647,7.4407969,.9145593,113.86782,98.464333,121.07697,123.8623,.12291148,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,40324,1794,70,1225,5,5,451,175,143,12,7.6999998,6.9000001,8.8666668,180,13.5,12695,.9224773,15167.668,1578.7172,8.0413389,.83697772,115.2346,97.909065,124.86951,125.24588,.10408437,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,35055,1794,70,1225,5,5,451,175,143,7,12,12,10.333333,180,13.5,13170,.91508555,16203.323,1644.9436,8.0063534,.81279624,115.97785,97.075241,129.12666,125.81062,.10151891,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,818,223,Renault,renault laguna,renault,laguna,France,France,intermediate,0,Renault,30475,1598,81,1230,5,5,451,175,143,6,10.1,10.1,8.7333336,195,11.5,13675,.89438343,16170.275,1596.007,8.5682583,.84568751,116.62123,95.648933,131.12405,127.13857,.098700047,.175,58200000,889870024704,,1052244508672,,18079.803,
94,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,1546,1598,55,955,5,4,411,164,141.5,5.5999999,7.4000001,9.1999998,7.4000001,170,12.5,9505,.82950628,10120.793,49.715714,191.18704,.93915564,122.87273,109.97351,114.28477,115.82764,.0049122348,.175,58390000,669069017088,572300984320,712415510528,609378238464,12200.985,10436.346
95,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,2002,1391,44,1020,5,4,411,164,141.5,5.3000002,7.0999999,8.3999996,6.9333334,157,16.1,9005,.74952573,9321.9209,47.722828,188.69376,.96600258,128.61838,117.0005,118.18302,120.65344,.0051194201,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,3113,1391,44,1020,5,4,411,164,141,5.0999999,7,8,6.6999998,157,15.6,9785,.77505732,10699.143,52.877434,185.05058,.9145593,133.19368,118.93726,121.07697,123.8623,.0049422127,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,2051,1598,55,1025,5,4,414,164,142,5.9000001,10.6,10.6,9.0333338,169,13.4,11850,.8610757,14158.083,58.359272,203.05257,.83697772,135.82022,120.1705,124.86951,125.24588,.0041219755,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,2762,1390,44,975,5,4,414,164,142,5.3000002,8.8000002,8.8000002,7.6333337,157,15.7,9995,.69447839,12297.055,49.403553,202.31339,.81279624,138.29837,119.37224,129.12666,125.81062,.0040175109,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,823,248,Seat,seat cordoba,seat,cordoba,Spain,Spain,compact,0,VW,2355,1598,55,1015,5,4,414.5,164,142,6,10.3,10.3,8.8666668,167,13.2,9995,.65370107,11818.786,45.988457,217.33714,.84568751,141.51237,120.18876,131.12405,127.13857,.0038911321,.175,58200000,889870024704,,1052244508672,,18079.803,
96,UK,850,62,Fiat,fiat bravo/brava,fiat,brava/o,Italy,Italy,compact,0,Fiat,22561,1370,59,1010,5,3,402.5,175.5,141,5.1999998,7,9,7.0666666,170,13.9,10196,.80761206,11148.539,4.5798817,2226.2583,.9145593,132.83264,124.53657,121.07697,123.8623,.00041080557,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,850,62,Fiat,fiat bravo/brava,fiat,brava/o,Italy,Italy,compact,0,Fiat,22880,1370,59,1010,5,3,403,176,141,5.1999998,7,9,7.0666666,170,13.8,10547,.76639372,12601.291,4.4789739,2354.7805,.83697772,135.54654,126.14586,124.86951,125.24588,.00035543769,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,850,62,Fiat,fiat bravo/brava,fiat,brava/o,Italy,Italy,compact,0,Fiat,21828,1370,59,1010,5,3,403,176,142,5.1999998,7,9,7.0666666,170,13.8,10924,.75902772,13440.022,4.6502876,2349.1021,.81279624,138.21059,126.28845,129.12666,125.81062,.00034600295,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,850,62,Fiat,fiat bravo/brava,fiat,brava/o,Italy,Italy,compact,0,Fiat,18370,1242,60,1510,5,3,402.5,175.5,142,5.3000002,9.3999996,9.3999996,8.0333328,173,12.5,10949,.71609533,12946.862,4.3290377,2529.1995,.84568751,140.5114,125.19862,131.12405,127.13857,.00033436963,.175,58200000,889870024704,,1052244508672,,18079.803,
96,UK,851,204,Peugeot,peugeot 406,peugeot,406,France,France,intermediate,0,Peugeot,35549,1761,78,1275,5,4,456,176.5,139,5.4000001,6.9000001,10.1,7.4666667,192,12.5,13065,1.0348619,14285.569,1755.8604,7.4407969,.9145593,113.86782,98.464333,121.07697,123.8623,.12291148,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,851,204,Peugeot,peugeot 406,peugeot,406,France,France,intermediate,0,Peugeot,47395,1761,82,1275,5,4,456,176.5,140,6.4000001,11.9,11.9,10.066667,192,12.5,13845,1.0060416,16541.658,1721.7281,8.0413389,.83697772,115.2346,97.909065,124.86951,125.24588,.10408437,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,851,204,Peugeot,peugeot 406,peugeot,406,France,France,intermediate,0,Peugeot,48242,1761,82,1315,5,4,456,176.5,140,6.0999999,7.6999998,11.3,8.3666668,203,11,15110,1.0498818,18590.145,1887.2512,8.0063534,.81279624,115.97785,97.075241,129.12666,125.81062,.10151891,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,851,204,Peugeot,peugeot 406,peugeot,406,France,France,intermediate,0,Peugeot,42242,1761,82,1245,5,4,460,176.5,140,6.4000001,11.9,11.9,10.066667,192,12.5,14295,.93493313,16903.406,1668.3671,8.5682583,.84568751,116.62123,95.648933,131.12405,127.13857,.098700047,.175,58200000,889870024704,,1052244508672,,18079.803,
95,UK,852,254,Skoda,skoda felicia,skoda,felicia,EasternEurope,CheckRepublic,subcompact,0,VW,6331,1289,40,895,5,4,385.5,163.5,141.5,5.6999998,7.6999998,8,7.1333332,145,17,5999,.49932316,6210.1284,149.49356,40.128819,.96600258,252.64276,231.75287,118.18302,120.65344,.024072539,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,852,254,Skoda,skoda felicia,skoda,felicia,EasternEurope,CheckRepublic,subcompact,0,VW,12999,1289,40,935,5,5,385.5,163.5,142,5.6999998,7.6999998,8,7.1333332,145,17,6175,.48911384,6751.8857,156.433,39.47377,.9145593,274.92285,242.79813,121.07697,123.8623,.023168785,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,852,254,Skoda,skoda felicia,skoda,felicia,EasternEurope,CheckRepublic,subcompact,0,VW,15750,1289,40,935,5,5,385.5,163.5,142,5.6999998,7.6999998,8,7.1333332,145,17,5854,.42537865,6994.2124,132.67773,44.121948,.83697772,298.14813,254.79526,124.86951,125.24588,.018969646,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,852,254,Skoda,skoda felicia,skoda,felicia,EasternEurope,CheckRepublic,subcompact,0,VW,17995,1289,40,935,5,5,388.5,163.5,142,5,8.8000002,8.8000002,7.5333333,145,15.5,6999,.48630857,8611.0146,162.21759,43.145752,.81279624,329.98254,267.14047,129.12666,125.81062,.018838383,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
99,UK,852,254,Skoda,skoda felicia,skoda,felicia,EasternEurope,CheckRepublic,subcompact,0,VW,15584,1289,40,935,5,5,388.5,163.5,142,5,8.8000002,8.8000002,7.5333333,151,15.5,6999,.45775425,8276.1064,145.58427,48.075249,.84568751,336.96228,269.8183,131.12405,127.13857,.017590912,.175,58200000,889870024704,,1052244508672,,18079.803,
95,UK,853,263,Suzuki,suzuki baleno,suzuki,baleno,JapanKorea,Japan,intermediate,0,Suzuki,1490,1590,71,890,5,3,387,169,139.5,5.1999998,6.9000001,7.5999999,6.5666666,170,,9180,.76409179,9503.0801,64.075401,143.26871,.96600258,107.01917,92.179031,118.18302,120.65344,.0067425929,.175,58610000,704156008448,587911987200,728937988096,608602882048,12437.093,10383.942
96,UK,853,263,Suzuki,suzuki baleno,suzuki,baleno,JapanKorea,Japan,intermediate,0,Suzuki,2774,1590,71,910,5,4,387,169,139,5.3000002,7.3000002,8.5,7.0333333,175,,9180,.72713602,10037.621,57.396709,159.93948,.9145593,107.16185,92.2789,121.07697,123.8623,.0057181586,.175,58780000,742090014720,601720029184,811418124288,657934385152,13804.323,11193.168
97,UK,853,263,Suzuki,suzuki baleno,suzuki,baleno,JapanKorea,Japan,intermediate,0,Suzuki,3172,1590,71,890,5,4,387,169,139,5.8000002,8.6000004,8.6000004,7.666667,175,,9845,.71538311,11762.56,58.655972,167.84309,.83697772,108.98994,93.677063,124.86951,125.24588,.0049866675,.175,58200000,800940032000,624387031040,956943106048,746001989632,16442.322,12817.903
98,UK,853,263,Suzuki,suzuki baleno,suzuki,baleno,JapanKorea,Japan,intermediate,0,Suzuki,3654,1590,71,890,5,3,387,169,139,5.8000002,8.6000004,8.6000004,7.666667,175,,9595,.66668534,11804.927,53.889904,178.04819,.81279624,109.699,92.213631,129.12666,125.81062,.004565035,.175,58200000,837620006912,636924985344,1030541213696,783621947392,17706.895,13464.295
